estuary,discharge,C_k_value,flushing_time,S_in_mean,S_out_mean,Q_out_mean,eta,vel_tide,ur,Ro_s,tidal_phase,flushing_time_spring,flushing_time_neap,S_in_mean_spring,S_out_mean_spring,S_in_mean_neap,S_out_mean_neap,eta_spring,vel_tide_spring,ur_spring,Ro_s_spring,eta_neap,vel_tide_neap,ur_neap,Ro_s_neap
Kent,2,0.2682695795279725,[445.04577066],27.59701763812046,27.456652655461173,2,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,spring,[-4102.28878218],[-4133.99974858],27.59701763812046,28.89085690530219,28.030782522581905,29.355116784307015,24.90623761536712,0.5122197051258203,0.0007619047619047619,1021.1029964400559,0.09935682271193526,0.032355184187131875,0.0007619047619047619,1021.4182843710322
Kent,2,0.2682695795279725,[1646.60603275],28.030782522581905,27.50328931567503,2,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322,neap,[-913.82785372],[-895.07767565],27.59701763812046,27.88523390551852,28.030782522581905,28.317522267348313,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322
Kent,2,0.2682695795279725,[1646.60603275],28.030782522581905,27.50328931567503,2,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322,neap,[-4102.28878218],[-4133.99974858],27.59701763812046,28.89085690530219,28.030782522581905,29.355116784307015,24.90623761536712,0.5122197051258203,0.0007619047619047619,1021.1029964400559,0.09935682271193526,0.032355184187131875,0.0007619047619047619,1021.4182843710322
Kent,2,0.03727593720314938,[589.33345312],27.59701763812046,27.411145115827633,2,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,spring,[-913.82785372],[-895.07767565],27.59701763812046,27.88523390551852,28.030782522581905,28.317522267348313,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322
Kent,2,0.03727593720314938,[589.33345312],27.59701763812046,27.411145115827633,2,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,spring,[-4102.28878218],[-4133.99974858],27.59701763812046,28.89085690530219,28.030782522581905,29.355116784307015,24.90623761536712,0.5122197051258203,0.0007619047619047619,1021.1029964400559,0.09935682271193526,0.032355184187131875,0.0007619047619047619,1021.4182843710322
Kent,2,0.03727593720314938,[1780.37383607],28.030782522581905,27.460436559064707,2,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322,neap,[-913.82785372],[-895.07767565],27.59701763812046,27.88523390551852,28.030782522581905,28.317522267348313,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322
Kent,2,0.03727593720314938,[1780.37383607],28.030782522581905,27.460436559064707,2,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322,neap,[-4102.28878218],[-4133.99974858],27.59701763812046,28.89085690530219,28.030782522581905,29.355116784307015,24.90623761536712,0.5122197051258203,0.0007619047619047619,1021.1029964400559,0.09935682271193526,0.032355184187131875,0.0007619047619047619,1021.4182843710322
Kent,2,0.003906939937054617,[610.17703667],27.59701763812046,27.404571164482757,2,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,spring,[-913.82785372],[-895.07767565],27.59701763812046,27.88523390551852,28.030782522581905,28.317522267348313,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322
Kent,2,0.003906939937054617,[610.17703667],27.59701763812046,27.404571164482757,2,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,spring,[-4102.28878218],[-4133.99974858],27.59701763812046,28.89085690530219,28.030782522581905,29.355116784307015,24.90623761536712,0.5122197051258203,0.0007619047619047619,1021.1029964400559,0.09935682271193526,0.032355184187131875,0.0007619047619047619,1021.4182843710322
Kent,2,0.003906939937054617,[1799.69773355],28.030782522581905,27.454246113718323,2,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322,neap,[-913.82785372],[-895.07767565],27.59701763812046,27.88523390551852,28.030782522581905,28.317522267348313,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322
